0;0;0;0;land;false;unknown;0
1;1;3;1;land;false;mountain;2
2;1;4;1;land;false;mountain;4
3;1;5;1;land;false;mountain;2
4;1;6;1;land;false;mountain;4
5;1;7;1;land;false;mountain;3
6;1;8;1;land;false;forest;3
7;1;9;1;land;false;mountain;5
8;1;10;1;land;false;mountain;5
9;1;11;1;land;false;mountain;5
10;1;13;1;land;false;mountain;4
11;1;14;1;land;false;mountain;4
12;1;15;1;land;false;mountain;5
13;1;16;1;land;false;mountain;2
14;1;17;1;land;false;mountain;2
15;1;18;1;land;false;mountain;3
16;1;19;1;land;false;mountain;3
17;1;20;1;land;false;mountain;4
18;1;21;1;land;false;mountain;2
19;1;22;1;land;false;mountain;2
20;1;23;1;land;false;mountain;4
21;1;24;1;land;false;mountain;4
22;1;25;1;land;false;mountain;5
23;1;26;1;land;false;mountain;4
24;1;27;1;land;false;mountain;5
25;1;28;1;land;false;forest;5
26;1;29;1;land;false;mountain;2
27;1;30;1;land;false;mountain;4
28;1;31;1;land;false;mountain;5
29;1;32;1;land;false;mountain;5
30;1;33;1;land;false;mountain;2
31;1;34;1;land;false;mountain;2
32;1;35;1;land;false;mountain;4
33;1;36;1;land;false;mountain;5
34;1;37;1;land;false;mountain;5
35;1;39;1;land;false;mountain;5
36;1;40;1;land;false;mountain;4
37;1;41;1;land;false;mountain;4
38;1;42;1;land;false;mountain;4
39;1;43;1;land;false;mountain;2
40;1;44;1;land;false;mountain;3
41;1;45;1;land;false;mountain;4
42;1;46;1;land;false;mountain;4
43;1;47;1;land;false;mountain;5
44;1;48;1;land;false;mountain;5
45;1;49;1;land;false;mountain;4
46;1;50;1;land;false;mountain;4
47;1;51;1;land;false;mountain;5
48;1;52;1;land;false;mountain;5
49;1;53;1;land;false;mountain;4
50;1;54;1;land;false;mountain;4
51;1;55;1;land;false;mountain;4
52;1;56;1;land;false;mountain;5
53;1;57;1;land;false;mountain;5
54;1;59;1;land;false;mountain;3
55;1;60;1;land;false;forest;5
56;1;61;1;land;false;mountain;5
57;1;62;1;land;false;mountain;3
58;1;63;1;land;false;forest;5
59;1;64;1;land;false;forest;4
60;1;65;1;land;false;forest;4
61;1;66;1;land;false;forest;4
62;1;67;1;land;false;mountain;5
63;1;68;1;land;false;forest;5
64;1;69;1;land;false;forest;4
65;1;70;1;land;false;forest;4
66;1;71;1;land;false;forest;5
67;1;72;1;land;false;forest;2
68;1;73;1;land;false;forest;4
69;1;74;1;land;false;forest;4
70;1;75;1;land;false;forest;2
71;1;76;1;land;false;forest;5
72;1;77;1;land;false;plains;4
73;1;78;1;land;false;forest;4
74;1;79;1;land;false;forest;3
75;1;80;1;land;false;forest;4
76;1;81;1;land;false;forest;4
77;1;82;1;land;false;forest;5
78;1;83;1;land;false;forest;4
79;1;84;1;land;false;hills;2
80;1;85;1;land;false;forest;4
81;1;86;1;land;false;forest;5
82;1;87;1;land;false;forest;5
83;1;88;1;land;false;forest;4
84;1;89;1;land;false;forest;2
85;1;90;1;land;false;mountain;5
86;1;92;1;land;false;forest;4
87;1;93;1;land;false;mountain;3
88;1;94;1;land;false;forest;4
89;1;95;1;land;false;forest;5
90;1;96;1;land;false;mountain;5
91;1;97;1;land;false;forest;2
92;1;99;1;land;false;mountain;4
93;1;100;1;land;false;forest;4
94;1;101;1;land;false;mountain;5
95;1;102;1;land;false;forest;2
96;1;103;1;land;false;mountain;5
97;1;104;1;land;false;hills;4
98;1;105;1;land;false;forest;4
99;1;106;1;land;false;forest;4
100;1;107;1;land;false;forest;2
101;1;108;1;land;false;forest;4
102;1;109;1;land;false;forest;4
103;1;111;1;land;false;forest;5
104;1;112;1;land;false;forest;5
105;1;113;1;land;false;forest;4
106;1;114;1;land;false;forest;4
107;1;115;1;land;false;forest;4
108;1;116;1;land;false;forest;4
109;1;117;1;land;false;forest;4
110;1;118;1;land;false;forest;4
111;1;119;1;land;false;forest;4
112;1;120;1;land;false;forest;5
113;1;121;1;land;false;forest;4
114;1;122;1;land;false;forest;4
115;1;123;1;land;false;forest;3
116;1;124;1;land;false;forest;4
117;1;125;1;land;false;forest;4
118;1;126;1;land;false;forest;4
119;1;127;1;land;false;forest;4
120;1;128;1;land;false;forest;4
121;1;129;1;land;false;forest;4
122;1;130;1;land;false;forest;5
123;1;131;1;land;false;jungle;5
124;1;132;1;land;false;forest;4
125;1;133;1;land;false;forest;4
126;1;134;1;land;false;jungle;5
127;1;135;1;land;false;forest;2
128;1;136;1;land;false;jungle;1
129;1;137;1;land;false;forest;3
130;1;138;1;land;false;forest;4
131;1;139;1;land;true;jungle;4
132;1;140;1;land;false;jungle;1
133;1;141;1;land;false;forest;4
134;1;142;1;land;false;forest;4
135;1;143;1;land;false;jungle;5
136;1;144;1;land;false;mountain;4
137;1;145;1;land;false;plains;4
138;1;146;1;land;false;jungle;5
139;1;147;1;land;false;forest;4
140;1;148;1;land;false;jungle;5
141;1;149;1;land;false;jungle;5
142;1;150;1;land;false;jungle;5
143;1;151;1;land;false;jungle;4
144;1;152;1;land;false;jungle;5
145;1;153;1;land;false;jungle;5
146;1;154;1;land;false;jungle;5
147;1;155;1;land;false;jungle;1
148;1;156;1;land;false;jungle;5
149;1;157;1;land;true;jungle;4
150;1;158;1;land;false;jungle;5
151;1;159;1;land;true;plains;4
152;1;160;1;land;true;plains;1
153;1;161;1;land;false;jungle;3
154;1;162;1;land;false;jungle;4
155;1;163;1;land;false;forest;5
156;1;164;1;land;false;jungle;5
157;1;165;1;land;false;jungle;4
158;1;166;1;land;false;jungle;4
159;1;167;1;land;false;jungle;5
160;1;168;1;land;false;plains;4
161;1;169;1;land;false;forest;5
162;1;170;1;land;true;jungle;1
163;1;171;1;land;true;jungle;1
164;1;172;1;land;true;plains;5
165;1;173;1;land;false;plains;1
166;1;174;1;land;false;forest;3
167;1;175;1;land;false;forest;5
168;1;176;1;land;false;jungle;5
169;1;177;1;land;false;jungle;5
170;1;178;1;land;false;jungle;1
171;1;179;1;land;false;plains;5
172;1;180;1;land;false;jungle;5
173;1;181;1;land;true;jungle;4
174;1;182;1;land;false;jungle;5
175;1;183;1;land;false;plains;4
176;1;184;1;land;false;jungle;5
177;1;185;1;land;false;forest;3
178;1;186;1;land;false;plains;5
179;1;187;1;land;true;jungle;1
180;1;188;1;land;false;jungle;5
181;1;189;1;land;true;jungle;4
182;1;190;1;land;false;jungle;5
183;1;191;1;land;true;jungle;4
184;1;192;1;land;false;jungle;4
185;1;193;1;land;false;plains;4
186;1;194;1;land;false;jungle;3
187;1;195;1;land;false;plains;5
188;1;196;1;land;false;jungle;4
189;1;197;1;land;false;jungle;5
190;1;198;1;land;true;jungle;1
191;1;199;1;land;false;jungle;2
192;1;200;1;land;false;jungle;5
193;1;201;1;land;true;plains;4
194;1;202;1;land;false;mountain;5
195;1;203;1;land;false;hills;4
